LeftHand,RightHand,Support,Confidence,Lift
"('Class / 2',)","('housing / 760.4-880.2', 'transportation / 49.85-80.0', 'university / 350.15-400.1')",0.012048192771084338,0.060000000000000005,4.98
"('Class / 2',)","('income / 1334.0-1721.0', 'non-essential / 361.0-490.0', 'transportation / 49.85-80.0')",0.010040160642570281,0.05,3.5571428571428574
"('Class / 2',)","('income / 1334.0-1721.0', 'transportation / 49.85-80.0', 'non-essential / 490.0-619.0')",0.018072289156626505,0.09,3.4476923076923076
"('Class / 2',)","('income / 1334.0-1721.0', 'transportation / 49.85-80.0', 'university / 450.05-500.0')",0.010040160642570281,0.05,3.1125000000000003
"('Class / 2',)","('income / 1334.0-1721.0', 'transportation / 80.0-110.0', 'university / 350.15-400.1')",0.012048192771084338,0.060000000000000005,3.3200000000000003
"('Class / 2',)","('transportation / 49.85-80.0', 'income / 1721.0-2108.0', 'non-essential / 490.0-619.0')",0.010040160642570281,0.05,3.1125000000000003
"('Class / 2',)","('income / 947.0-1334.0', 'transportation / 49.85-80.0', 'university / 300.2-350.15')",0.010040160642570281,0.05,3.1125000000000003
"('Class / 2',)","('transportation / 49.85-80.0', 'university / 300.2-350.15', 'non-essential / 490.0-619.0')",0.01104417670682731,0.055,3.652
"('Class / 2',)","('university / 400.1-450.05', 'transportation / 49.85-80.0', 'non-essential / 490.0-619.0')",0.013052208835341365,0.065,3.237
"('Class / 2',)","('transportation / 49.85-80.0', 'university / 450.05-500.0', 'non-essential / 490.0-619.0')",0.01104417670682731,0.055,3.4237500000000005
"('Class / 3',)","('income / 1334.0-1721.0', 'housing / 400.401-520.8', 'food / 160.0-220.0')",0.01104417670682731,0.06832298136645962,4.860692102928128
"('Class / 3',)","('food / 220.0-280.0', 'health / 199.6-248.8', 'housing / 400.401-520.8')",0.010040160642570281,0.06211180124223602,3.6390208257215924
"('Class / 3',)","('food / 99.7-160.0', 'health / 199.6-248.8', 'housing / 400.401-520.8')",0.012048192771084338,0.07453416149068323,6.186335403726708
"('Class / 3',)","('food / 99.7-160.0', 'health / 199.6-248.8', 'non-essential / 490.0-619.0')",0.01104417670682731,0.06832298136645962,3.402484472049689
"('Class / 3',)","('food / 99.7-160.0', 'housing / 400.401-520.8', 'income / 1721.0-2108.0')",0.01104417670682731,0.06832298136645962,4.860692102928128
"('Class / 3',)","('food / 99.7-160.0', 'housing / 400.401-520.8', 'non-essential / 490.0-619.0')",0.018072289156626505,0.11180124223602483,5.860738803530564
"('Class / 3',)","('food / 99.7-160.0', 'housing / 400.401-520.8', 'transportation / 140.0-170.0')",0.013052208835341365,0.08074534161490682,6.186335403726708
"('Class / 3',)","('food / 99.7-160.0', 'housing / 400.401-520.8', 'transportation / 170.0-200.0')",0.010040160642570281,0.06211180124223602,6.186335403726708
"('Class / 3',)","('food / 99.7-160.0', 'transportation / 110.0-140.0', 'non-essential / 490.0-619.0')",0.01104417670682731,0.06832298136645962,3.5815626021575673
"('Class / 3',)","('housing / 400.401-520.8', 'transportation / 170.0-200.0', 'health / 150.4-199.6')",0.010040160642570281,0.06211180124223602,4.418811002661934
"('Class / 3',)","('health / 199.6-248.8', 'housing / 400.401-520.8', 'transportation / 140.0-170.0')",0.010040160642570281,0.06211180124223602,4.124223602484472
"('Class / 3',)","('health / 199.6-248.8', 'housing / 400.401-520.8', 'transportation / 170.0-200.0')",0.01104417670682731,0.06832298136645962,4.536645962732918
"('Class / 3',)","('health / 199.6-248.8', 'housing / 400.401-520.8', 'university / 350.15-400.1')",0.010040160642570281,0.06211180124223602,4.418811002661934
"('Class / 3',)","('income / 1334.0-1721.0', 'housing / 400.401-520.8', 'non-essential / 490.0-619.0')",0.014056224899598393,0.08695652173913043,3.207729468599034
"('Class / 3',)","('income / 1334.0-1721.0', 'housing / 400.401-520.8', 'transportation / 140.0-170.0')",0.013052208835341365,0.08074534161490682,3.6555618294748724
"('Class / 3',)","('income / 1334.0-1721.0', 'housing / 400.401-520.8', 'transportation / 170.0-200.0')",0.010040160642570281,0.06211180124223602,4.418811002661934
"('Class / 3',)","('non-essential / 361.0-490.0', 'housing / 400.401-520.8', 'transportation / 170.0-200.0')",0.01104417670682731,0.06832298136645962,4.860692102928128
"('Class / 3',)","('housing / 400.401-520.8', 'transportation / 110.0-140.0', 'non-essential / 490.0-619.0')",0.012048192771084338,0.07453416149068323,3.711801242236025
"('Class / 3',)","('housing / 400.401-520.8', 'transportation / 140.0-170.0', 'non-essential / 490.0-619.0')",0.013052208835341365,0.08074534161490682,3.6555618294748724
"('Class / 3',)","('housing / 400.401-520.8', 'transportation / 170.0-200.0', 'non-essential / 490.0-619.0')",0.010040160642570281,0.06211180124223602,4.124223602484472
"('Class / 3',)","('housing / 400.401-520.8', 'university / 350.15-400.1', 'non-essential / 490.0-619.0')",0.010040160642570281,0.06211180124223602,4.124223602484472
"('Class / 3',)","('housing / 400.401-520.8', 'university / 400.1-450.05', 'non-essential / 490.0-619.0')",0.010040160642570281,0.06211180124223602,3.436853002070393
"('Class / 3',)","('housing / 400.401-520.8', 'transportation / 140.0-170.0', 'university / 350.15-400.1')",0.012048192771084338,0.07453416149068323,5.302573203194322
"('Class / 3',)","('income / 1334.0-1721.0', 'transportation / 140.0-170.0', 'non-essential / 490.0-619.0')",0.01104417670682731,0.06832298136645962,3.2404614019520848
"('Class / 4',)","('non-essential / 361.0-490.0', 'housing / 400.401-520.8', 'food / 280.0-340.0')",0.010040160642570281,0.07575757575757575,4.4385026737967905
"('Class / 4',)","('housing / 400.401-520.8', 'food / 280.0-340.0', 'university / 250.0-300.2')",0.01104417670682731,0.08333333333333333,7.545454545454545
"('Class / 4',)","('housing / 400.401-520.8', 'food / 340.0-400.0', 'health / 150.4-199.6')",0.014056224899598393,0.10606060606060605,5.03030303030303
"('Class / 4',)","('health / 199.6-248.8', 'housing / 400.401-520.8', 'food / 340.0-400.0')",0.010040160642570281,0.07575757575757575,5.030303030303029
"('Class / 4',)","('income / 1334.0-1721.0', 'housing / 400.401-520.8', 'food / 340.0-400.0')",0.013052208835341365,0.09848484848484847,4.67099567099567
"('Class / 4',)","('housing / 400.401-520.8', 'food / 340.0-400.0', 'non-essential / 490.0-619.0')",0.024096385542168676,0.18181818181818182,5.4876033057851235
"('Class / 4',)","('transportation / 80.0-110.0', 'housing / 400.401-520.8', 'food / 340.0-400.0')",0.014056224899598393,0.10606060606060605,6.6022727272727275
"('Class / 4',)","('housing / 400.401-520.8', 'food / 340.0-400.0', 'university / 250.0-300.2')",0.01104417670682731,0.08333333333333333,7.545454545454545
"('Class / 4',)","('housing / 400.401-520.8', 'food / 340.0-400.0', 'university / 300.2-350.15')",0.019076305220883535,0.14393939393939395,7.168181818181819
"('Class / 4',)","('income / 1334.0-1721.0', 'food / 340.0-400.0', 'transportation / 80.0-110.0')",0.010040160642570281,0.07575757575757575,4.191919191919191
"('Class / 4',)","('income / 947.0-1334.0', 'food / 340.0-400.0', 'non-essential / 490.0-619.0')",0.010040160642570281,0.07575757575757575,3.2806324110671934
"('Class / 4',)","('transportation / 80.0-110.0', 'food / 340.0-400.0', 'non-essential / 490.0-619.0')",0.01104417670682731,0.08333333333333333,4.1499999999999995
"('Class / 4',)","('non-essential / 490.0-619.0', 'food / 340.0-400.0', 'university / 250.0-300.2')",0.013052208835341365,0.09848484848484847,4.087121212121211
"('Class / 4',)","('food / 340.0-400.0', 'university / 300.2-350.15', 'non-essential / 490.0-619.0')",0.014056224899598393,0.10606060606060605,5.8686868686868685
"('Class / 4',)","('transportation / 80.0-110.0', 'food / 340.0-400.0', 'university / 250.0-300.2')",0.010040160642570281,0.07575757575757575,5.389610389610389
"('Class / 4',)","('housing / 400.401-520.8', 'health / 101.2-150.4', 'university / 300.2-350.15')",0.01104417670682731,0.08333333333333333,5.928571428571429
"('Class / 4',)","('housing / 400.401-520.8', 'university / 300.2-350.15', 'health / 150.4-199.6')",0.010040160642570281,0.07575757575757575,4.4385026737967905
"('Class / 4',)","('health / 150.4-199.6', 'non-essential / 490.0-619.0', 'university / 250.0-300.2')",0.010040160642570281,0.07575757575757575,3.0181818181818176
"('Class / 4',)","('income / 1334.0-1721.0', 'health / 199.6-248.8', 'housing / 400.401-520.8')",0.010040160642570281,0.07575757575757575,3.0181818181818176
"('Class / 4',)","('health / 199.6-248.8', 'housing / 400.401-520.8', 'university / 250.0-300.2')",0.013052208835341365,0.09848484848484847,6.539393939393938
"('Class / 4',)","('income / 1334.0-1721.0', 'housing / 400.401-520.8', 'transportation / 80.0-110.0')",0.010040160642570281,0.07575757575757575,4.715909090909091
"('Class / 4',)","('income / 1334.0-1721.0', 'housing / 400.401-520.8', 'university / 250.0-300.2')",0.01104417670682731,0.08333333333333333,6.384615384615385
"('Class / 4',)","('housing / 400.401-520.8', 'income / 947.0-1334.0', 'non-essential / 490.0-619.0')",0.010040160642570281,0.07575757575757575,3.593073593073593
"('Class / 4',)","('housing / 400.401-520.8', 'income / 947.0-1334.0', 'university / 300.2-350.15')",0.010040160642570281,0.07575757575757575,5.030303030303029
"('Class / 4',)","('transportation / 80.0-110.0', 'housing / 400.401-520.8', 'non-essential / 490.0-619.0')",0.013052208835341365,0.09848484848484847,5.162679425837319
"('Class / 4',)","('housing / 400.401-520.8', 'non-essential / 490.0-619.0', 'university / 250.0-300.2')",0.013052208835341365,0.09848484848484847,6.539393939393938
"('Class / 4',)","('housing / 400.401-520.8', 'university / 300.2-350.15', 'non-essential / 490.0-619.0')",0.013052208835341365,0.09848484848484847,3.923636363636363
"('Class / 4',)","('transportation / 80.0-110.0', 'housing / 400.401-520.8', 'university / 250.0-300.2')",0.012048192771084338,0.09090909090909091,6.467532467532468
"('Class / 4',)","('housing / 520.8-640.6', 'non-essential / 490.0-619.0', 'university / 250.0-300.2')",0.010040160642570281,0.07575757575757575,5.389610389610389
"('Class / 4',)","('income / 1334.0-1721.0', 'transportation / 80.0-110.0', 'university / 250.0-300.2')",0.012048192771084338,0.09090909090909091,4.527272727272727
"('Class / 4',)","('income / 947.0-1334.0', 'non-essential / 490.0-619.0', 'university / 250.0-300.2')",0.010040160642570281,0.07575757575757575,3.2806324110671934
"('Class / 4',)","('transportation / 80.0-110.0', 'non-essential / 490.0-619.0', 'university / 250.0-300.2')",0.010040160642570281,0.07575757575757575,4.191919191919191
"('Class / 5',)","('health / 199.6-248.8', 'housing / 880.2-1000.0', 'food / 280.0-340.0')",0.015060240963855422,0.10204081632653061,5.349087003222341
"('Class / 5',)","('income / 1334.0-1721.0', 'housing / 880.2-1000.0', 'food / 280.0-340.0')",0.01706827309236948,0.11564625850340136,6.399092970521543
"('Class / 5',)","('food / 280.0-340.0', 'housing / 880.2-1000.0', 'non-essential / 490.0-619.0')",0.012048192771084338,0.0816326530612245,5.0816326530612255
"('Class / 5',)","('food / 280.0-340.0', 'housing / 880.2-1000.0', 'university / 250.0-300.2')",0.01104417670682731,0.07482993197278912,6.775510204081632
"('Class / 5',)","('housing / 880.2-1000.0', 'university / 350.15-400.1', 'food / 280.0-340.0')",0.01104417670682731,0.07482993197278912,6.210884353741497
"('Class / 5',)","('income / 1334.0-1721.0', 'food / 280.0-340.0', 'non-essential / 490.0-619.0')",0.012048192771084338,0.0816326530612245,3.8717201166180764
"('Class / 5',)","('income / 1334.0-1721.0', 'transportation / 110.0-140.0', 'food / 280.0-340.0')",0.010040160642570281,0.06802721088435373,3.764172335600907
"('Class / 5',)","('income / 1334.0-1721.0', 'food / 280.0-340.0', 'university / 250.0-300.2')",0.013052208835341365,0.08843537414965985,5.505102040816326
"('Class / 5',)","('food / 280.0-340.0', 'university / 250.0-300.2', 'non-essential / 490.0-619.0')",0.01104417670682731,0.07482993197278912,4.140589569160998
"('Class / 5',)","('food / 280.0-340.0', 'university / 300.2-350.15', 'non-essential / 490.0-619.0')",0.01104417670682731,0.07482993197278912,5.3236151603498545
"('Class / 5',)","('housing / 760.4-880.2', 'income / 947.0-1334.0', 'food / 340.0-400.0')",0.010040160642570281,0.06802721088435373,4.23469387755102
"('Class / 5',)","('housing / 760.4-880.2', 'food / 340.0-400.0', 'university / 250.0-300.2')",0.010040160642570281,0.06802721088435373,6.775510204081632
"('Class / 5',)","('housing / 760.4-880.2', 'food / 340.0-400.0', 'university / 300.2-350.15')",0.01104417670682731,0.07482993197278912,6.775510204081632
"('Class / 5',)","('housing / 880.2-1000.0', 'food / 340.0-400.0', 'income / 1721.0-2108.0')",0.013052208835341365,0.08843537414965985,5.872108843537414
"('Class / 5',)","('housing / 880.2-1000.0', 'food / 340.0-400.0', 'university / 250.0-300.2')",0.014056224899598393,0.09523809523809523,6.775510204081632
"('Class / 5',)","('non-essential / 490.0-619.0', 'food / 340.0-400.0', 'university / 250.0-300.2')",0.01104417670682731,0.07482993197278912,3.1054421768707483
"('Class / 5',)","('food / 340.0-400.0', 'transportation / 170.0-200.0', 'university / 250.0-300.2')",0.010040160642570281,0.06802721088435373,6.159554730983301
"('Class / 5',)","('housing / 760.4-880.2', 'health / 150.4-199.6', 'university / 250.0-300.2')",0.01104417670682731,0.07482993197278912,5.733124018838305
"('Class / 5',)","('health / 150.4-199.6', 'housing / 880.2-1000.0', 'university / 250.0-300.2')",0.010040160642570281,0.06802721088435373,6.775510204081632
"('Class / 5',)","('income / 1334.0-1721.0', 'health / 199.6-248.8', 'housing / 880.2-1000.0')",0.010040160642570281,0.06802721088435373,3.387755102040816
"('Class / 5',)","('housing / 760.4-880.2', 'non-essential / 490.0-619.0', 'university / 250.0-300.2')",0.010040160642570281,0.06802721088435373,4.23469387755102
"('Class / 5',)","('income / 1334.0-1721.0', 'housing / 880.2-1000.0', 'non-essential / 619.0-748.0')",0.010040160642570281,0.06802721088435373,5.21193092621664
"('Class / 5',)","('income / 1334.0-1721.0', 'housing / 880.2-1000.0', 'university / 250.0-300.2')",0.01706827309236948,0.11564625850340136,6.062298603651987
"('Class / 5',)","('housing / 880.2-1000.0', 'non-essential / 490.0-619.0', 'university / 250.0-300.2')",0.013052208835341365,0.08843537414965985,5.505102040816326
"('Class / 6',)","('food / 280.0-340.0', 'university / 450.05-500.0', 'health / 150.4-199.6')",0.010040160642570281,0.049019607843137254,4.438502673796791
"('Class / 6',)","('health / 199.6-248.8', 'food / 280.0-340.0', 'university / 450.05-500.0')",0.014056224899598393,0.06862745098039216,4.882352941176471
"('Class / 6',)","('income / 1334.0-1721.0', 'food / 280.0-340.0', 'university / 450.05-500.0')",0.013052208835341365,0.06372549019607843,4.533613445378151
"('Class / 6',)","('food / 280.0-340.0', 'income / 1721.0-2108.0', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,4.184873949579832
"('Class / 6',)","('food / 280.0-340.0', 'income / 947.0-1334.0', 'university / 450.05-500.0')",0.010040160642570281,0.049019607843137254,4.88235294117647
"('Class / 6',)","('university / 400.1-450.05', 'food / 280.0-340.0', 'non-essential / 490.0-619.0')",0.012048192771084338,0.05882352941176471,3.446366782006921
"('Class / 6',)","('food / 280.0-340.0', 'university / 450.05-500.0', 'non-essential / 490.0-619.0')",0.014056224899598393,0.06862745098039216,4.55686274509804
"('Class / 6',)","('food / 280.0-340.0', 'university / 450.05-500.0', 'non-essential / 619.0-748.0')",0.012048192771084338,0.05882352941176471,4.882352941176471
"('Class / 6',)","('food / 280.0-340.0', 'transportation / 110.0-140.0', 'university / 450.05-500.0')",0.010040160642570281,0.049019607843137254,4.88235294117647
"('Class / 6',)","('transportation / 80.0-110.0', 'food / 280.0-340.0', 'university / 450.05-500.0')",0.013052208835341365,0.06372549019607843,4.88235294117647
"('Class / 6',)","('health / 101.2-150.4', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.010040160642570281,0.049019607843137254,4.88235294117647
"('Class / 6',)","('income / 1334.0-1721.0', 'food / 340.0-400.0', 'health / 150.4-199.6')",0.01104417670682731,0.05392156862745098,3.5803921568627453
"('Class / 6',)","('university / 400.1-450.05', 'food / 340.0-400.0', 'health / 150.4-199.6')",0.012048192771084338,0.05882352941176471,4.506787330316743
"('Class / 6',)","('health / 150.4-199.6', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.01706827309236948,0.08333333333333334,4.882352941176471
"('Class / 6',)","('health / 199.6-248.8', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.01606425702811245,0.0784313725490196,4.882352941176471
"('Class / 6',)","('housing / 400.401-520.8', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.01104417670682731,0.05392156862745098,4.882352941176471
"('Class / 6',)","('university / 400.1-450.05', 'housing / 520.8-640.6', 'food / 340.0-400.0')",0.01104417670682731,0.05392156862745098,4.4754901960784315
"('Class / 6',)","('food / 340.0-400.0', 'housing / 640.6-760.4', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,4.882352941176471
"('Class / 6',)","('housing / 760.4-880.2', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.01104417670682731,0.05392156862745098,4.882352941176471
"('Class / 6',)","('income / 1334.0-1721.0', 'non-essential / 361.0-490.0', 'food / 340.0-400.0')",0.010040160642570281,0.049019607843137254,3.2549019607843137
"('Class / 6',)","('income / 1334.0-1721.0', 'transportation / 140.0-170.0', 'food / 340.0-400.0')",0.012048192771084338,0.05882352941176471,3.905882352941177
"('Class / 6',)","('income / 1334.0-1721.0', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.02208835341365462,0.10784313725490197,4.882352941176471
"('Class / 6',)","('university / 400.1-450.05', 'food / 340.0-400.0', 'income / 1721.0-2108.0')",0.01104417670682731,0.05392156862745098,4.882352941176471
"('Class / 6',)","('food / 340.0-400.0', 'income / 1721.0-2108.0', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,4.882352941176471
"('Class / 6',)","('non-essential / 361.0-490.0', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.010040160642570281,0.049019607843137254,4.88235294117647
"('Class / 6',)","('non-essential / 490.0-619.0', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.018072289156626505,0.08823529411764706,4.882352941176471
"('Class / 6',)","('non-essential / 619.0-748.0', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.015060240963855422,0.07352941176470588,4.882352941176471
"('Class / 6',)","('transportation / 140.0-170.0', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.013052208835341365,0.06372549019607843,4.88235294117647
"('Class / 6',)","('transportation / 80.0-110.0', 'food / 340.0-400.0', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,4.882352941176471
"('Class / 6',)","('university / 400.1-450.05', 'housing / 520.8-640.6', 'health / 150.4-199.6')",0.010040160642570281,0.049019607843137254,3.0514705882352944
"('Class / 6',)","('income / 1334.0-1721.0', 'health / 150.4-199.6', 'university / 450.05-500.0')",0.010040160642570281,0.049019607843137254,3.2549019607843137
"('Class / 6',)","('health / 150.4-199.6', 'income / 1721.0-2108.0', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,3.446366782006921
"('Class / 6',)","('health / 150.4-199.6', 'university / 450.05-500.0', 'non-essential / 490.0-619.0')",0.02208835341365462,0.10784313725490197,3.1591695501730106
"('Class / 6',)","('health / 150.4-199.6', 'transportation / 110.0-140.0', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,3.905882352941177
"('Class / 6',)","('transportation / 80.0-110.0', 'health / 150.4-199.6', 'university / 450.05-500.0')",0.01104417670682731,0.05392156862745098,3.5803921568627453
"('Class / 6',)","('transportation / 80.0-110.0', 'health / 199.6-248.8', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,4.184873949579832
"('Class / 6',)","('income / 1334.0-1721.0', 'housing / 400.401-520.8', 'university / 450.05-500.0')",0.010040160642570281,0.049019607843137254,4.068627450980392
"('Class / 6',)","('income / 1334.0-1721.0', 'non-essential / 361.0-490.0', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,3.08359133126935
"('Class / 6',)","('income / 1334.0-1721.0', 'non-essential / 619.0-748.0', 'university / 450.05-500.0')",0.013052208835341365,0.06372549019607843,3.73356401384083
"('Class / 6',)","('income / 1334.0-1721.0', 'transportation / 140.0-170.0', 'university / 450.05-500.0')",0.01104417670682731,0.05392156862745098,3.1591695501730106
"('Class / 6',)","('income / 1334.0-1721.0', 'transportation / 80.0-110.0', 'university / 450.05-500.0')",0.010040160642570281,0.049019607843137254,4.068627450980392
"('Class / 6',)","('transportation / 80.0-110.0', 'income / 1721.0-2108.0', 'university / 450.05-500.0')",0.012048192771084338,0.05882352941176471,3.254901960784314
"('Class / 6',)","('transportation / 80.0-110.0', 'non-essential / 490.0-619.0', 'university / 450.05-500.0')",0.01606425702811245,0.0784313725490196,3.550802139037433
